Id,Title,Original Title,Original Language,Overview,Popularity,Revenue,Budget,Runtime,Release Date,Vote Average,Vote Count,Adult,Genres,Production Companies,Production Countries,Spoken Languages,Status
372040,Mae Bia,แม่เบี้ย,th,"Chanachol, recently returned to Thailand after living overseas, signs up for a tour to get back in touch with Thai culture, and finds himself attracted to the tour guide, Mekhala. There are several problems with the relationship: Chanachol is married, with family, and Mekhala has a mysterious, symbiotic relationship with a deadly cobra, and many of her previous suitors have ended up dead.",18.689,0,0,126,9/17/2015,5.4,17,FALSE,"['Mystery', 'Drama']",['Sahamongkolfilm'],['Thailand'],['ภาษาไทย'],Released
48492,Detective Dee and the Mystery of the Phantom Flame,狄仁傑之通天帝國,zh,"When the future empress Wu Zetian's two courtiers die in a mysterious fire, she gets Di Renjie, a former detective and rebel, released from prison to solve the mystery of the fire.",21.756,51723285,13000000,123,9/18/2010,6.5,369,FALSE,"['Action', 'Adventure', 'Drama', 'Mystery']","['Huayi Brothers Pictures', 'Film Workshop']","['China', 'Hong Kong']","['普通话', 'Español']",Released
206647,Spectre,Spectre,en,"A cryptic message from Bond’s past sends him on a trail to uncover a sinister organization. While M battles political forces to keep the secret service alive, Bond peels back the layers of deceit to reveal the terrible truth behind SPECTRE.",59.65,880674609,245000000,148,10/26/2015,6.54,10153,FALSE,"['Action', 'Adventure', 'Thriller']","['Metro-Goldwyn-Mayer', 'Columbia Pictures', 'EON Productions', 'Danjaq', 'B24']","['United Kingdom', 'United States of America']","['Français', 'English', 'Español', 'Italiano', 'Deutsch']",Released
451398,Zodiac 12: Five Steps of Love,12 Chòm Sao: Vẽ Đường Cho Yêu Chạy,vi,"Huy is a Sagittarius playboy, fun-loving and always surrounded by short-term girlfriends, one of whom is Chi, an aggressive Leo who always tries her best to get what she wants. Then My, an innocent and gentle Pisces, comes into his life, taking his breath away despite their opposing zodiac sign combination. Hence, Huy devises five steps to capturing My's heart. Coupling smart storytelling and clever inserts of the zodiac signs, the movie will lead its audience from one surprise to another as it uncovers Huy, My, and Chi's love triangle and their fight for love and friendship.",1.4,0,0,99,11/11/2015,6,1,FALSE,"['Comedy', 'Romance']",[],['Vietnam'],['Tiếng Việt'],Released
225728,Macbeth,Macbeth,en,"Feature film adaptation of Shakespeare's Scottish play about General Macbeth whose ambitious wife urges him to use wicked means in order to gain power of the throne over the sitting king, Duncan.",19.193,16322067,15000000,113,9/22/2015,6.5,1397,FALSE,"['Drama', 'War']","['Anton Capital Entertainment', 'See-Saw Films', 'Creative Scotland', 'DMC Film', 'Film4 Productions', 'StudioCanal']","['France', 'United Kingdom', 'United States of America']",['English'],Released
336004,Heist,Heist,en,"A father is without the means to pay for his daughter's medical treatment. As a last resort, he partners with a greedy co-worker to rob a casino. When things go awry they're forced to hijack a city bus.",28.163,4100000,8900000,93,11/13/2015,6.1,881,FALSE,"['Action', 'Crime', 'Thriller']","['Silver Plane Films', 'EFO Films', 'Mass Hysteria Entertainment', 'Tri Vision Pictures', 'Hannibal Classics']",['United States of America'],['English'],Released
693027,Mỹ Nhân,Mỹ Nhân,vi,,0.6,0,0,0,11/15/2015,0,0,FALSE,[],[],[],[],Released
253414,Rock the Kasbah,Rock the Kasbah,en,"A washed-up music producer finds one last shot at redemption with a golden-voiced young girl in Afghanistan. However, when jealousy gets the better of a disgruntled ex-boyfriend, he decides to oppose the young star with talent of his own.",17.269,3020664,15000000,100,10/22/2015,5.4,318,FALSE,"['Comedy', 'Music', 'War']","['Shangri-La Entertainment', 'QED International', 'Dune Films', 'Venture Forth', 'Open Road Films']","['Morocco', 'United States of America']",['English'],Released
360055,Riot,Riot,en,"Copper Jack Stone purposefully orchestrates a bank robbery in order to be thrown into prison with the notorious Russian kingpin Balam. Balam is more than just a mob criminal; he's a very cunning and dangerous lord who controls the police force from behind bars. Balam lives in prison as a cover for his real power, which is King of the city. His cell is a lavish private room built specifically for him, inaccessible to most in the depths of the prison structure. Even the warden fears venturing into his area of the prison. However, even surrounded by his loyal henchmen and guards in his sectioned off fortress, Balam doesn't know Jack is coming for him to avenge his family, who Balam murdered in cold blood. Balam is tough... but Jack is tougher.",20.303,124358,0,88,9/27/2015,5.7,169,FALSE,['Action'],"['Mainstay Productions', 'Universal Pictures', 'Matthew Reese Films', 'VMI Worldwide']",['United States of America'],['English'],Released
390381,Love: Yeu,Yêu,vi,"LOVE explores the relationship between friends, family, and lovers. This story begins with the origins of a blossoming friendship between two 10-year-old girls. Unfortunately, the childhood friends are suddenly separated due to the death of one of their brothers, then later reunited as young adults. Nhi is now a university student and the lead singer of a girl band. She has a handsome but uptight boyfriend, Hoang. On the other hand, Tu comes from a family whose father is struggling with depression and whose mother is working very long hours just to make ends meet. Tu is secretly loved by Mien, a colleague of Nhi. As the story progresses, the girls soon discover feelings that they did not know they had. They must decide if their feelings for one another are just as friends, or perhaps something more.",2.219,0,0,106,11/20/2015,5.6,7,FALSE,['Romance'],[],['Vietnam'],['Tiếng Việt'],Released
290751,Secret in Their Eyes,Secret in Their Eyes,en,"A tight-knit team of FBI investigators, along with their District Attorney supervisor, is suddenly torn apart when they discover that one of their own teenage daughters has been brutally murdered.",21.808,34854990,19500000,111,10/14/2015,6.385,1290,FALSE,"['Thriller', 'Mystery', 'Drama', 'Crime']","['Ingenious Media', 'Gran Via Productions', 'IM Global', 'STXfilms', 'Route One Entertainment', 'Union Investment Partners', 'SITE Productions', ""Willie's Movies""]","['South Korea', 'Spain', 'United Kingdom', 'United States of America']",['English'],Released
105864,The Good Dinosaur,The Good Dinosaur,en,An epic journey into the world of dinosaurs where an Apatosaurus named Arlo makes an unlikely human friend.,61.912,332207671,175000000,93,11/14/2015,6.7,5302,FALSE,"['Adventure', 'Animation', 'Family']",['Pixar'],['United States of America'],['English'],Released
228066,Victor Frankenstein,Victor Frankenstein,en,Eccentric scientist Victor Von Frankenstein creates a grotesque creature in an unorthodox scientific experiment.,19.79,34200000,40000000,109,11/10/2015,5.9,2042,FALSE,"['Drama', 'Science Fiction', 'Thriller']","['Davis Entertainment', 'Moving Picture Company', 'TSG Entertainment', '20th Century Fox']","['United Kingdom', 'United States of America']",['English'],Released
514822,Hay Không Bằng Hên,Hay Không Bằng Hên,vi,,0.6,0,0,0,1/28/2016,8,1,FALSE,[],[],['Vietnam'],[],Released
333348,Love the Coopers,Love the Coopers,en,"When four generations of the Cooper clan come together for their annual Christmas Eve celebration, a series of unexpected visitors and unlikely events turn the night upside down, leading them all toward a surprising rediscovery of family bonds and the spirit of the holiday.",23.023,42426912,17000000,107,11/12/2015,6,752,FALSE,"['Drama', 'Comedy', 'Family']","['Imagine Entertainment', 'Groundswell Productions', 'CBS Films', 'Handwritten Films']",['United States of America'],['English'],Released
351145,Retribution,El desconocido,es,"While Carlos, a banking executive, takes his two kids to school in his car, he gets a phone call telling him that there is a bomb under the seats and he must to gather a large amount of money; otherwise, his car will blow up.",14.844,0,4670099,101,9/21/2015,6.7,403,FALSE,"['Thriller', 'Drama']","['Vaca Films', 'Atresmedia', 'La Ferme! Productions', 'TVG']","['France', 'Spain']",['Español'],Released
336882,The Wave,Bølgen,no,"Although theorised, no one is really ready when a mountain pass above the scenic and narrow Geiranger fjord in Norway collapses and creates a tsunami over 300 feet high. A geologist is one of those caught in the middle of it.",29.028,12975143,5904067,104,8/28/2015,6.7,1230,FALSE,"['Action', 'Thriller', 'Drama']","['Fantefilm', 'Film i Väst', 'Tre Vänner']",['Norway'],['Norsk'],Released
371451,Keeper of Darkness,陀地驅魔人,cn,"Street-smart exorcist Fatt has an unique method of dealing with vengeful spirits: He negotiates with them and persuades them to let go of their grudges. After recordings of his exorcisms go viral, Fatt attracts the attentions of a murderous spirit who’s targeting mediums, as well as a troublesome reporter who takes great interest in Fatt and his close relationship with a female spirit.",6.908,0,0,103,11/26/2015,5.7,58,FALSE,['Horror'],"['One Cool Film Production', 'United Filmmakers Organisation (UFO)']",['Hong Kong'],['广州话 / 廣州話'],Released
386084,Sweet 20,Em Là Bà Nội Của Anh,vi,"Mrs. Dai, a 70-year old grandmother, suddenly finds that she has been transformed into her 20-year old self. Her old fashioned sense of style and manners cause some trouble, but falling in love could be the biggest problem of them all.",0.916,4488000,0,127,12/11/2015,7,7,FALSE,['Comedy'],"['HKFilm', 'CJ Entertainment']",['Vietnam'],['Tiếng Việt'],Released
254172,Fathers and Daughters,Fathers and Daughters,en,"A Pulitzer-winning writer grapples with being a widower and father after a mental breakdown, while, 27 years later, his grown daughter struggles to forge connections of her own.",26.736,0,22400000,116,10/1/2015,7.2,944,FALSE,['Drama'],"['Andrea Leone Films', 'Fear of God Films', 'Busted Shark Productions']","['Italy', 'United States of America']","['English', 'Français']",Released
205775,In the Heart of the Sea,In the Heart of the Sea,en,"In the winter of 1820, the New England whaling ship Essex is assaulted by something no one could believe—a whale of mammoth size and will, and an almost human sense of vengeance.",36.933,93900000,100000000,122,12/3/2015,6.8,3952,FALSE,"['Thriller', 'Drama', 'Adventure', 'Action', 'History']","['Imagine Entertainment', 'Spring Creek Pictures', 'Roth Films', 'Kjam Media', 'Cott Productions', 'Surf Film', 'Enelmar Productions, A.I.E.', 'Warner Bros. Pictures', 'Village Roadshow Pictures']","['Spain', 'United States of America']",['English'],Released
140607,Star Wars: The Force Awakens,Star Wars: The Force Awakens,en,"Thirty years after defeating the Galactic Empire, Han Solo and his allies face a new threat from the evil Kylo Ren and his army of Stormtroopers.",104.308,2068223624,245000000,136,12/15/2015,7.285,18799,FALSE,"['Adventure', 'Action', 'Science Fiction']","['Lucasfilm Ltd.', 'Bad Robot']",['United States of America'],['English'],Released
287903,Krampus,Krampus,en,"When his dysfunctional family clashes over the holidays, young Max is disillusioned and turns his back on Christmas.  Little does he know, this lack of festive spirit has unleashed the wrath of Krampus: a demonic force of ancient evil intent on punishing non-believers.",37.173,61800000,15000000,98,11/26/2015,6.192,2069,FALSE,"['Horror', 'Comedy', 'Fantasy']","['Universal Pictures', 'Legendary Pictures', 'Syon Media', 'Zam Pictures', 'dentsu', 'Fuji Television Network']","['Canada', 'Japan', 'New Zealand', 'United States of America']","['Deutsch', 'English']",Released
344268,The New Adventures of Aladdin,Les Nouvelles Aventures D'Aladin,fr,"A pair of losers working at department store plan to rob the place after it closes. When a bunch of kids show up begging for a story, the men launch into an improvised version of Aladdin.",21.753,35800000,17800000,101,10/14/2015,4.7,842,FALSE,"['Comedy', 'Fantasy', 'Adventure']","['Artémis Productions', 'M6 Films', '74 Films', 'Pathé', 'Canal+', 'Ciné+', 'M6', 'W9', 'La Wallonie', 'Shelter Prod', 'Cinémage']","['Belgium', 'France']","['Français', 'Italiano']",Released
9645,Ghost Ship,Ghost Ship,en,"After discovering a passenger ship missing since 1962 floating adrift on the Bering Sea, salvagers claim the vessel as their own. Once they begin towing the ghost ship towards harbor, a series of bizarre occurrences happen and the group becomes trapped inside the ship, which they soon learn is inhabited by a demonic creature.",40.962,71142361,35000000,91,10/25/2002,5.946,2260,FALSE,"['Horror', 'Mystery', 'Thriller']","['Village Roadshow Pictures', 'NPV Entertainment', 'Dark Castle Entertainment', 'Ghost Ship Films Pty. Ltd.', 'Warner Bros. Pictures']","['Australia', 'United States of America']","['English', 'Italiano', 'Español']",Released
